C,C#,D,D#,E,F,F#,G,G#,A,A#,B,Acorde
-2.0853369949027116,-29.127341081633556,-27.913702508602807,-33.381890852202126,-1.1479954611256864,-25.326845828404828,-37.70072623204947,0.0,-33.34425479278066,-36.570689094921185,-26.202908868004386,-16.86243936210006,0.0
0.0,-34.38411937707046,-26.541292559048202,-29.243978546248695,-3.4983578537148,-25.111143415470817,-24.409306807078252,-0.743776606806871,-33.15442515207828,-35.32981873031458,-33.655091491680224,-26.555618137797886,0.0
-0.3756580565512685,-27.85741001743243,-16.278915041569558,-34.30716488454613,0.0,-22.915274723104226,-17.166618009609632,-2.2700687481056465,-18.619872694770237,-11.065752613437931,-20.597153850896447,-6.132942378511721,0.0
-3.025947336432476,-27.67435576404403,-19.780589850110964,-17.58070486691977,-4.639373051716971,-20.25018756162819,-17.1956097356138,0.0,-23.19214468903896,-17.32982569880173,-27.72642583396864,-21.23822660376024,0.0
-0.5689547837868867,-29.488590061756952,-16.925857099309273,-21.937627988237466,0.0,-21.691839082192722,-14.32537770541948,-1.959435394886878,-17.050479403233084,-8.766404997424727,-24.6099654446122,-2.869674059688243,0.0
0.0,-29.708027882440167,-14.768265849383058,-36.45790380799901,-8.54379893103165,-32.03922160169029,-24.72054032698243,-4.799227410368966,-24.250987354141586,-33.468826379412945,-18.88146847557555,-16.261689541887556,0.0
0.0,-33.43899640125666,-17.402936184096255,-33.59474699287382,-9.11826317370428,-30.495204605386576,-24.066504979198623,-4.796783999264181,-27.045826728108064,-33.70095253100682,-24.400505336985027,-23.77822845760415,0.0
-2.922049723570292,-29.04270609973114,-25.309981810225764,-26.330699315619526,-3.5480406645868676,-22.502743507385592,-21.18781397930198,0.0,-33.36193118028418,-32.617000145464964,-25.388855954946568,-20.68056177056004,0.0
-0.7417351623103562,-27.769884718901125,-18.41909842504119,-25.008674249702455,-1.7596922560138275,-19.88926034920962,-12.572640432989031,0.0,-11.002699746328972,-26.67668996260849,-19.723000344014288,-3.238967303396429,0.0
-2.3339466982613173,-30.528179886582272,-24.22324590193422,-24.478469080592756,-1.7264245701652803,-20.475673986101985,-18.744906245587675,0.0,-19.466192690910383,-14.49111816520588,-31.043520835495663,-23.135897648218524,0.0
0.0,-31.702011943272556,-14.673583822346911,-31.572232085911025,-6.679065424106632,-20.12029938341266,-20.73839568165357,-3.611623523498349,-24.713069323338402,-30.911028666752927,-19.8115049690463,-7.788509831947418,0.0
-6.488056192237775,-39.49998290525061,-20.679493834011417,-29.49894464873588,0.0,-24.326643810415042,-25.001849481583616,-10.05063469047776,-17.726080170352752,-35.511977932810616,-34.993610913898074,-25.466161245600553,0.0
0.0,-6.379122090794275,-34.21109895614284,-30.438188536016064,-6.617106008593458,-33.423754083417826,-38.907110921696365,-29.038523080207014,-24.772970580373194,-32.88197638276718,-29.400734548413116,-22.354237529585667,0.0
0.0,-29.529693713922335,-18.661760326140143,-37.71633151071429,-9.639394959781933,-28.709521754308994,-28.069316141699247,-10.300685100673752,-30.08988743172577,-37.84919608176091,-21.07921329435348,-16.531344856087266,0.0
-2.614288474697685,-36.210124045792035,-18.19095339995491,-33.091303975273746,-2.041557244429212,-25.589228190354802,-18.269483373081382,0.0,-25.689209711334566,-34.54831231511406,-31.18253849288504,-20.42955564416004,0.0
-0.6112944128011317,-32.46847122018987,-23.934757852624195,-31.489640377440224,-3.5031119968418887,-27.969745820837364,-15.820137610163146,0.0,-31.660910488874702,-35.19400166713768,-23.29687831857099,-30.27063768803412,0.0
-5.640465216121198,-29.66849544012166,-20.580321671747935,-17.89293500762492,-3.450344780914949,-17.662853093983436,-12.967677235226882,0.0,-20.942267123699807,-26.36004457440524,-26.15076831291603,-18.25092576684433,0.0
0.0,-30.798491108229467,-22.054607367385568,-7.877490816322999,-0.6740851526770654,-21.652436198019885,-20.561701887302842,-2.533751411111881,-24.58575589960585,-32.52175907550055,-28.380975262722504,-18.154946330823133,0.0
0.0,-26.843745853611747,-13.163267357876027,-27.18335339004748,-1.2005280488533305,-16.090501994275566,-17.039298363060322,-2.7728455790554767,-20.637175535619832,-25.97336721922957,-30.28978171402961,-7.890282535524643,0.0
0.0,-32.95202279988179,-11.338112208849571,-36.96558158305573,-2.0918442624918927,-19.970614508350934,-17.77951160324009,-1.6052008758210428,-17.539656895807134,-26.859257576392537,-21.12013818153807,-13.25322158614393,0.0
0.0,-28.815312336320517,-27.83756662223031,-29.96249358211881,-1.9011558514365516,-14.254894691249513,-23.985116733059073,-3.446616555896659,-21.74503717451913,-30.284381121568657,-28.380773228249453,-12.98494764927539,0.0
0.0,-33.29091806304228,-17.5159391613375,-30.176912337148615,-4.158041742223157,-20.006949523985735,-19.934024841095958,-6.872453669977501,-28.160653223517468,-30.72857240100707,-31.959072586757888,-16.473990688921067,0.0
-3.5751691287627634,-15.223283470595847,-16.98843219633158,-31.44765495649871,0.0,-39.23382872076003,-32.42603562804722,-2.2282154572444677,-17.221666644651883,-32.005910930957846,-23.163828524753676,-16.615405112394477,0.0
0.0,-28.129496824682686,-8.732073638820712,-26.924172053792702,-0.17877763468152244,-20.184381821923807,-24.032864728020744,-1.1244097201167373,-15.278506615045773,-26.302018574486535,-26.93824443315354,-12.883462030453943,0.0
0.0,-34.307078126832906,-21.311436001155414,-29.08748422968124,-8.39134613165004,-19.491244579885922,-32.24036671385994,-0.6857394465555036,-25.664791078516433,-34.96961790469054,-26.080647231140844,-29.69155971358168,0.0
-1.244722320981153,-29.5087594330315,-15.144144835592623,-25.954944834014167,-9.728742352655072,-20.43180682144042,-21.121959308192565,0.0,-23.774285157803355,-24.005017945814295,-28.343985655081877,-22.883306242666677,0.0
-2.847316381747081,-25.5161341581073,-9.364203952265399,-15.415011167081591,0.0,-13.944486140504024,-11.9272410437456,-0.6964500667383273,-16.287535221302225,-23.54843087417825,-21.65315273556445,-16.847005689249784,0.0
0.0,-28.355346871909532,-18.53537212568269,-25.858854899691934,-0.7319836034578755,-26.14239763480221,-20.26313674815785,-2.513928173429682,-21.62463344015537,-30.139254603267428,-26.96000798824073,-22.58657442733697,0.0
0.0,-36.667628540183856,-12.44338684214683,-34.527255553670024,-6.643111213227497,-16.78834813288508,-31.510840719528023,-3.574459880532941,-18.886812821203527,-34.30922120910867,-28.682360923135448,-12.612708097597649,0.0
0.0,-34.3608779841072,-11.927582093066182,-39.317402573720564,-1.2697093965848847,-12.002264407193985,-30.793707087314466,-1.1691588523708794,-16.130457848507696,-30.98023551616235,-36.36643457134375,-10.500411775893532,0.0
-5.014927639059311,-28.014651142054014,-8.823190823404559,-25.76023728239055,-0.2927063679767976,-12.40707661681059,-23.989425986974734,0.0,-22.94270408936695,-30.454698902120484,-30.512717356138094,-16.03035248627672,0.0
-0.25606770622009845,-11.266424512547253,-13.879719536376667,-30.581836570358277,0.0,-26.71683230535664,-24.809841192102784,-1.7208993595810707,-19.234629280773074,-27.308566750572997,-28.697646201868263,-14.459382145428709,0.0
-0.6586503000591055,-25.630786154111647,-7.381848450671669,-19.45910625345871,-0.7520355355330001,-11.111272843393525,-17.699903483006473,0.0,-12.186956170172849,-27.45844321945016,-25.25296997766837,-6.41532597509734,0.0
-2.3757734830946733,-24.556469573285852,-9.07465821184772,-27.481860803782045,-15.813645173272917,-16.760004111493927,-19.086498406151645,0.0,-23.499080058372638,-14.643531797915198,-28.98114641956348,-12.504518786266134,0.0
-4.247249039734479,-30.6018835353847,-9.476258689132269,-42.83541239798298,-9.516219943639554,-23.572287169751498,-26.74053068101089,0.0,-21.146984565430017,-29.021532923793334,-32.60568831597871,-13.222141991769155,0.0
-5.745978288857819,-32.13430342618907,-9.114332219802225,-24.306171208761725,-0.3869018578131234,-13.881119306161834,-17.52912834141856,0.0,-18.16937160061555,-21.10134737900989,-32.02347483186613,-13.63819426825952,0.0
0.0,-36.251985427704554,-14.117010740657685,-33.29016094484587,-7.762023345233229,-19.1064914710324,-34.74215871839709,-4.841345002687348,-26.94480273187542,-31.65787510424744,-30.120821897028417,-20.88935088371191,0.0
0.0,-28.628931333463452,-30.252557933181052,-19.38136275115501,-0.809024444500528,-12.228985419150447,-20.35732977007756,-2.460073491548467,-16.90447197285262,-34.87208770363199,-23.40635523696864,-18.081628710967674,0.0
-3.424885641153823,-31.090503112263413,-8.497996271273205,-29.47489101746886,-5.658678599398257,-19.306081275522033,-21.719162959567807,0.0,-13.709643074188023,-25.36866664969378,-23.13147267023977,-9.931477848836426,0.0
0.0,-32.02844195611378,-20.150789174993044,-33.75529279652152,-8.847444442626259,-22.69912623729156,-22.510158125407422,-0.5141883336505683,-23.837467199394172,-31.651869398962464,-29.957008946759807,-26.85588733946446,0.0
0.0,-30.563660181423362,-19.151784802362382,-24.578007677091055,-8.660657362378974,-13.261892303766508,-17.31448573003532,-1.266265476769277,-19.037315232209433,-27.116132514264812,-31.7935764345083,-23.183443524859292,0.0
-2.4191639950507424,-34.092121533762445,-19.215075941496732,-37.70023304652767,0.0,-23.186965945993677,-25.635767208060066,-2.9802514924069916,-22.31131500915275,-28.40318070547091,-31.647447431374097,-21.176848815231995,0.0
0.0,-28.83114138480055,-14.199003241806814,-21.833931264678938,-3.885377230435928,-12.009919250026213,-14.923416858991153,-4.201751713954771,-19.122125398200637,-27.296433977743163,-31.58690651536223,-15.115121044716437,0.0
0.0,-28.9427429575081,-12.709068474049571,-38.47417691231736,-1.9684262193095448,-31.542582856707007,-13.813642412922125,-1.3853488055459846,-23.163276023401433,-31.40869550126621,-27.075981496840477,-23.625288376593222,0.0
-0.2611651254031006,-29.46209343797812,-11.515524203041831,-35.48243586827634,-5.1045256964581665,-29.008393402279722,-11.35275608259839,0.0,-18.799523662258167,-29.095563837531824,-21.377083687505923,-23.638882934964187,0.0
-0.7577212805662575,-28.14358755788128,-11.27870739145312,-28.204324235244528,-0.4992737109107721,-23.27123885808384,-10.801979221291207,0.0,-1.4277500618445063,-26.407916371365125,-22.704853132143434,-14.854333015285485,0.0
-2.030735091050185,-30.39913413039004,-11.615547343846227,-33.92069720197374,0.0,-22.559103814767177,-21.665457540323764,-2.2689711576643714,-15.156905641148473,-29.632293564049217,-26.136535433960475,-22.532993621989277,0.0
-4.589925191585118,-28.503008970623007,-12.939816106621864,-28.845171310556296,-3.196917875808883,-27.553055228591198,-17.33404434137692,0.0,-19.821287497658265,-25.57416578343707,-28.46736286059543,-23.07754615186582,0.0
-0.9685264236101627,-31.04185810710908,-10.955939287180158,-37.113212952407494,-0.42323814149450356,-22.240110800371944,-13.421679976167116,0.0,-11.522868202215486,-31.443955268516394,-25.10500705720489,-10.91675744597997,0.0
-2.378894609209145,-26.342930576031776,-4.256707302496153,-36.93455310093272,0.0,-18.48482392401122,-13.38131311307147,-3.238608299844427,-22.859857222643555,-28.667109845074936,-12.19436515708869,-19.49314010324031,0.0
-1.399066427704829,-26.072882014911283,-3.9232284813980467,-29.524416409968588,-0.2909005772248863,-20.35309774707402,-13.102002091842284,0.0,-10.25943246601091,-31.43854685815313,-14.552902139334389,-17.678332692257122,0.0
-2.464481634292308,-30.545816366816474,-13.703279754487026,-36.89571307526609,-5.201285094074649,-16.303550706236358,-14.19314722597692,0.0,-22.791637113280615,-32.02787067295711,-26.2787439701166,-25.872563583010116,0.0
-2.4931950335781012,-26.512694841266324,-10.644151019335627,-29.28301932974054,-7.355906142486807,-17.3623129266064,-9.203569507552704,0.0,-10.863823313801934,-26.833072031232824,-27.491505459282273,-24.740748807439758,0.0
-0.6574693796464717,-24.91557317175856,-11.440071008717664,-21.976185778361472,-1.2957087446814128,-12.1496962738852,-8.173752249443607,0.0,-15.446202453004535,-26.799694517013485,-22.267692012221776,-18.795909533594962,0.0
-6.569535935332516,-30.91203892677011,-22.35940803832503,-30.09004176372686,-1.7700066332647337,-17.465353022427067,-12.600379008588813,0.0,-16.208558320898586,-25.34173111492102,-30.55301530247894,-21.952614346237116,0.0
-3.3617500368136226,-23.467715296248947,-11.43152299196869,-24.474130238498823,-0.3447429997789619,-12.231640428661066,-8.09756187005987,0.0,-15.181774066670513,-19.919506109572495,-27.460600121422555,-21.69626683488928,0.0
-3.582439664590103,-22.900036714218793,-5.553059310264853,-38.590519083884736,-27.605203682580758,-32.97959545556666,-21.110379566665365,0.0,-34.50596115350321,-20.68527479117773,-11.4589817518062,-20.00589444862722,0.0
0.0,-25.29762556140454,-2.8006148991977002,-18.331044650009144,-5.868945811618661,-27.981660558109894,-12.938372404211755,-0.6173286763169514,-14.768499207141687,-23.986001216974447,-15.674300470758212,-12.700277954330177,0.0
-0.9581772378038358,-28.943828194648198,-10.261544529700819,-29.124684628150913,0.0,-26.471513312696384,-11.200219077715548,-0.2072701874034309,-12.956318029092236,-32.35598502379226,-18.283526705351537,-16.086294135023156,0.0
-2.479011754458776,-22.186071433666037,-14.771033346846895,-21.21091639610038,-2.400700095427037,-15.484268842081278,-5.575096293061307,0.0,-9.490156568062261,-30.678699783480795,-29.261930770193516,-24.140510411410286,0.0
0.0,-28.24479428257352,-4.047955323768708,-29.565661879831154,-24.919412297917823,-25.8864024946911,-16.68651492495843,-1.467380611121729,-25.28572027212174,-22.412603007478186,-21.324737315034497,-23.734938477306965,0.0
-2.061338581575577,-25.410909728271722,-3.7223707777461152,-25.428631276228536,0.0,-24.70786669470225,-12.317211660940115,-1.9271016608222995,-14.50354127900193,-17.087099562649385,-21.099483979361864,-12.733613239116476,0.0
-5.065061635945305,-29.371225305882646,-17.536381504097314,-31.872478957861684,-4.892923444634839,-16.090797639356737,-9.690401476578806,0.0,-15.898576452611517,-26.651854844130767,-35.60849906806621,-22.22980294860423,0.0
-8.807760332030535,-33.011146957372674,-22.664261292443577,-37.60151970349823,0.0,-29.02356122481791,-25.690171979668513,-9.573614351657087,-23.320212340500177,-40.65370422642215,-27.45735296690537,-13.338586293477459,0.0
-2.737298030027607,-27.710849267174645,-15.34148903153264,-35.74725049329577,-3.688646793397651,-21.972709553059623,-15.426785313783633,0.0,-25.85515774006015,-31.14521789368371,-27.463862037100082,-19.480677028073252,0.0
0.0,-26.676039596599214,-6.500248583204825,-29.667709192554838,-2.6123955642128567,-30.93117097360001,-12.30712158854942,-0.7109208568825585,-17.43816588768818,-22.66631646779701,-21.310566302064867,-21.808453092619445,0.0
-1.6209533794324527,-25.441273755992423,-15.805585693909919,-18.748896113494236,-1.0760376804674887,-16.473500320681328,-8.420994180074594,0.0,-13.230290812456316,-27.291041157947078,-18.78554116082339,-23.819299609339776,0.0
0.0,-34.8878517110937,-10.065707477136565,-36.20930190797536,-2.474020260140623,-20.60045288148661,-17.14056251416288,-1.9712160914576784,-16.46802158791185,-33.17290571979376,-25.714941424516976,-21.050410074029582,0.0
0.0,-24.780949458501343,-21.797640862997763,-37.06925381403634,-5.5760882300387244,-30.23566137945133,-26.328496389786213,-5.921988889604912,-18.452299311113954,-26.36099283816787,-25.955949535327267,-16.68211611768521,0.0
0.0,-34.29393326756799,-14.922539404984567,-27.564438914758583,-2.4510238739571104,-26.36529066308549,-20.160929162457673,-5.42406331998034,-15.223667538750064,-15.04530840948966,-25.14924104180829,-15.27394773632546,0.0
0.0,-21.628723436556044,-16.52735677436368,-26.48757967505785,-0.9188210644555543,-23.942255934774842,-15.630977290898695,-0.8951927044937873,-9.83954895855619,-16.840235905855355,-19.580020970677772,-11.59252968604507,0.0
0.0,-21.2440626516901,-13.338246102909954,-36.900343057243475,-2.881633210992071,-22.082575967328076,-24.448091833427913,-3.652342716448907,-10.026556561680422,-22.93970901516568,-20.47985626132643,-14.105217116410163,0.0
