C,C#,D,D#,E,F,F#,G,G#,A,A#,B,Acorde
0.8152649134613014,0.026265175209122357,0.1011200263433587,0.03057622539030883,0.7158714875031301,0.06607572116767267,0.15026474231736797,1.0,0.048263088779610185,0.006271262866956023,0.05267996748843147,0.04087900287467285,0.0
0.6954957301695346,0.03926805907246772,0.12126044530501924,0.03894852643350959,0.6813618830807631,0.06947768668489912,0.18723653771059837,1.0,0.026501995955298605,0.015996752430247976,0.03701140919768871,0.11411922269943978,0.0
0.5937055949168438,0.030084221251517492,0.10031542294600881,0.16483533134161046,0.6379130768200993,0.1123107343947793,0.20501416382174184,1.0,0.1098021279046807,0.04547291504932313,0.13252892822902496,0.2056409216766217,0.0
0.7039447931736103,0.05790058210705105,0.11588163061029164,0.22160567127446545,0.7869513026932538,0.10344638960845223,0.22004547609416866,1.0,0.1054190272859514,0.05521679404981597,0.15985115172703243,0.23308037785987476,0.0
1.0,0.03142763438546212,0.11715497215324791,0.03599585505629978,0.7766388199357226,0.023573708328358565,0.16476921728932076,0.9400452951951203,0.06202682489229759,0.014298024031047928,0.0596599252919589,0.04929318047590754,0.0
0.6384829236797654,0.1047221356600907,0.07857712623532095,0.005523440645405914,0.4677981602240013,0.01579770414333592,0.17501332935955843,1.0,0.007224048382215377,0.01934734281925066,0.018151394510580492,0.14866432427673681,0.0
0.612035497735174,0.017203119450030634,0.08155706682593969,0.035594212226835474,0.5882690799119613,0.09504997163529141,0.1368268548075919,1.0,0.05533179439178602,0.017910391260368138,0.027027706704725672,0.046014549762100884,0.0
0.38850162910950026,0.026504016338278164,0.04815675331421479,0.012740182237851583,0.2670221313866714,0.014379876813198501,0.16284870546709848,1.0,0.04887192221103056,0.018447933572057307,0.013556777107573297,0.0413291411479841,0.0
0.5221421054469899,0.09843740695924783,0.057935004308047176,0.07945589972499636,0.5559592949882215,0.011796964651412984,0.19095053819842148,1.0,0.04204142108973496,0.013184475596096647,0.026120028990778737,0.08197020159877433,0.0
0.989462830216407,0.026228122883410705,0.19176938907447313,0.04935766063804304,1.0,0.10020606774722024,0.26873883584665553,0.788730064197664,0.13673460320291875,0.0258672801905564,0.07581660591808816,0.4241257182321071,0.0
0.613122094466293,0.018126315451195595,0.10064052766626216,0.014891992699687833,0.586407360468372,0.06335216097515473,0.170461370540138,1.0,0.024194919113437036,0.011630789525567906,0.03153417993208659,0.259228400680256,0.0
0.70707028333244,0.027513084728589644,0.07589674930826705,0.057170969734657254,0.45641195250598643,0.07081320298538145,0.1539433123896524,1.0,0.03449654704033001,0.014432633654189116,0.016807262342961583,0.15780047551021797,0.0
0.459069908175578,0.023611175512203257,0.2450255633940037,0.04325991119498497,0.8887523654260409,0.09677920487988616,0.2355317483650452,1.0,0.10748399963827024,0.02901462165408845,0.020769789072775255,0.3681311014556721,0.0
1.0,0.018980180531631866,0.12468624834733037,0.012119114046607047,0.62561514014702,0.07714205967010088,0.1773957482138389,0.9441790369475128,0.028294187944227455,0.021849837175524443,0.045978262181838744,0.11632043750151667,0.0
1.0,0.024557253893097774,0.1979576824973244,0.0435268936683518,0.8716219530661096,0.0705228198454514,0.20210851301104216,0.8603485683605474,0.1396211170872398,0.03513619756053198,0.043471833850280785,0.3601580410055733,0.0
0.9454207985811239,0.03691885190478825,0.12880379632776212,0.0611528961767961,1.0,0.07282347328473568,0.18484251515106515,0.9413826956734459,0.029080854779952724,0.01720342337665427,0.03592839093834,0.1472399997583942,0.0
1.0,0.03987648094424104,0.2047228357882887,0.1134969682490741,0.8029958836272814,0.09800457985819871,0.1703737242625929,0.7984750265737718,0.05982877897907589,0.025065781341881102,0.10827002276634663,0.16781401622669215,0.0
0.7883621615351339,0.027656522928671497,0.09010375131338227,0.020811669859451015,0.23421258704777667,0.05644561173913687,0.1681284812467458,1.0,0.023163681499144603,0.011726747454046876,0.08337399306763937,0.07862014557178713,0.0
0.7922975157130029,0.010946728284173509,0.04475906427677524,0.005564343022815003,0.4858208340324493,0.06180264420371838,0.14501980035681628,1.0,0.01936513043135636,0.01610440890413136,0.011252484866816613,0.18415510531575374,0.0
1.0,0.03564742359059277,0.2151255160050464,0.02912480069828543,0.6749362314735232,0.08257998692504752,0.11388499213997463,0.6199299724486116,0.035023189157974866,0.019254988996709934,0.8288913167995225,0.25159554894331154,0.0
1.0,0.030781060483328536,0.10355037766968452,0.03582457586296881,0.3910665375188242,0.0444284280628033,0.13604508737733403,0.7035075966442117,0.01896972928107783,0.013824444143140243,0.08570023437381764,0.1252073666135078,0.0
0.6311526080124729,0.020952143389431195,0.08350993851779795,0.021817788228352362,0.1757546993242143,0.014358062611587499,0.11432906948939205,1.0,0.030691431551369306,0.019647276701633166,0.04449231974871184,0.4004236847074808,0.0
0.8331552628181426,0.01725469641385747,0.11803068385577513,0.03581908577493825,0.5933347333030485,0.03941114407141051,0.16389410377811572,1.0,0.021552266826253514,0.019172437522601313,0.023899362462997717,0.15135396392052616,0.0
0.42433026171733157,0.03122483702433901,0.21351078523262573,0.10934269893690544,1.0,0.22141771953266,0.5219206712510371,0.9982295612357003,0.042892652099743224,0.0343001322239698,0.029972283066637642,0.2931184227189288,0.0
0.8911193619094672,0.07652707484246024,0.04557688869892554,0.016949904193515768,1.0,0.006555766708198355,0.14045953892999444,0.89062969503425,0.15852281686037292,0.013675663496649447,0.044908517085191724,0.18968608328921877,0.0
0.9500230615509557,0.05079181613374418,0.0992605479585817,0.04215978857395102,1.0,0.07511876858487547,0.04508910913778687,0.5833448451200139,0.13712340513188181,0.07632337954379809,0.061673415954075,0.19077235285599844,0.0
1.0,0.0238420138882554,0.08391346523748419,0.007908871606690503,0.9190412040359361,0.062304530235130134,0.03771252301566758,0.4797966933086883,0.12896322647256792,0.0383506424314226,0.2002762302798239,0.18198937405194132,0.0
