C,C#,D,D#,E,F,F#,G,G#,A,A#,B,Acorde
-68.113434,-59.247595,-34.653463,-64.642869,-62.312479,-63.715584,-51.866117,-57.208637,-61.065534,-41.610538,-67.062293,-66.173649,1.000000
-66.176854,-54.973343,-36.367741,-69.329333,-58.028034,-64.584317,-54.024884,-58.173194,-65.839440,-42.974562,-68.898570,-62.014490,1.000000
-67.057342,-56.471596,-36.913497,-62.341310,-59.701045,-64.571453,-51.461348,-60.151293,-65.660077,-43.110528,-70.428755,-65.291518,1.000000
-74.497583,-56.555146,-39.845665,-68.746096,-59.679358,-64.218363,-52.790420,-63.521250,-62.021784,-42.278281,-66.033023,-61.600551,1.000000
-69.196037,-57.871747,-36.381463,-68.586360,-56.794784,-64.541428,-54.687543,-61.079578,-61.748273,-43.188859,-65.201734,-64.872846,1.000000
-65.399816,-56.581489,-35.058090,-71.327341,-56.142090,-64.345409,-52.516040,-57.211740,-60.635300,-41.830432,-67.163967,-64.085334,1.000000
-69.337098,-69.821860,-39.260654,-72.372595,-62.936733,-64.015933,-55.118501,-62.440216,-66.093249,-44.855488,-68.524483,-68.089184,1.000000
-67.044138,-57.486038,-36.755968,-68.609099,-58.470966,-64.118454,-52.286269,-55.883257,-62.438151,-42.384666,-64.024293,-62.909408,1.000000
-65.141473,-56.790598,-34.523364,-68.499644,-57.716227,-64.310491,-51.180100,-59.354027,-63.736842,-41.404445,-65.239480,-60.067485,1.000000
-65.026208,-58.367726,-36.274913,-70.824415,-67.153854,-63.902463,-52.046679,-61.809625,-62.943224,-43.836783,-68.135199,-70.169081,1.000000
-66.987144,-61.830251,-37.224760,-69.392734,-68.670264,-64.173846,-50.494201,-58.984866,-63.206768,-42.490196,-72.126787,-64.073403,1.000000
-66.079317,-60.545191,-35.042668,-70.134343,-59.558258,-64.270174,-52.089210,-65.203518,-66.414783,-43.713953,-71.146058,-68.893313,1.000000
-67.551383,-64.509389,-35.083243,-71.475726,-58.629576,-63.797612,-51.436509,-66.105955,-65.653070,-45.955962,-65.109916,-65.901084,1.000000
-67.252587,-68.244526,-35.082520,-69.632398,-57.776551,-64.335404,-53.923700,-61.129689,-65.270136,-47.386722,-67.155209,-65.311153,1.000000
-65.290468,-68.827615,-35.357703,-68.340019,-58.607913,-64.034005,-52.958780,-60.434324,-64.266328,-44.930226,-67.881791,-64.737231,1.000000
-68.789083,-65.601935,-36.893874,-71.199457,-61.797120,-64.203806,-52.363348,-57.615675,-66.045910,-45.395682,-71.806128,-71.215444,1.000000
-65.871203,-68.185342,-35.934132,-68.567097,-54.601149,-63.944277,-53.453021,-56.477977,-69.237973,-44.929747,-70.549417,-65.943563,1.000000
-68.587508,-67.750902,-35.404619,-67.596770,-57.645147,-64.641629,-50.944184,-62.637980,-64.967972,-42.782687,-69.781819,-61.418253,1.000000
-68.676813,-67.185758,-35.806432,-69.635678,-56.459458,-64.250166,-55.269137,-66.508454,-64.747963,-44.407349,-73.853459,-68.736351,1.000000
-61.595333,-55.554791,-35.811920,-69.274342,-61.395411,-63.295584,-49.314054,-63.380034,-65.992070,-42.193961,-64.956035,-72.528184,1.000000
-62.454687,-63.464574,-37.612129,-71.109474,-59.175530,-63.550594,-47.148366,-63.644307,-65.419994,-43.552829,-64.602468,-69.518477,1.000000
-62.486271,-61.806795,-34.253254,-66.140325,-58.457369,-64.048675,-45.410735,-60.998571,-58.394714,-40.833091,-57.377711,-68.979784,1.000000
-68.066982,-62.712034,-33.162795,-63.825033,-63.328055,-64.919794,-46.972099,-59.020677,-59.104885,-47.759557,-56.636368,-65.961069,1.000000
-55.324096,-63.230671,-33.838713,-64.744683,-60.164390,-63.651489,-47.474331,-57.113369,-59.078950,-43.225642,-57.949787,-66.780424,1.000000
-64.082879,-64.062221,-33.724962,-63.835619,-61.308094,-63.554259,-48.971773,-59.758810,-57.712001,-44.102052,-64.245884,-70.656876,1.000000
-63.956448,-65.118282,-34.909737,-66.973887,-60.587323,-63.540858,-48.627566,-58.193364,-62.131270,-44.258759,-65.407450,-71.108782,1.000000
-64.661223,-62.139678,-36.410934,-65.496722,-58.803892,-64.406760,-49.869885,-59.991014,-60.898577,-44.843440,-59.065793,-71.732482,1.000000
-58.637481,-61.001983,-35.424299,-66.110523,-65.156814,-63.626132,-46.386233,-59.480382,-65.131546,-38.964551,-63.255983,-67.844248,1.000000
-65.898354,-52.530063,-35.222941,-66.873297,-65.217676,-64.461659,-47.962873,-57.811627,-65.087925,-41.798586,-61.533900,-70.988902,1.000000
-68.176867,-53.213906,-37.047738,-65.571962,-61.862266,-64.034283,-46.165020,-58.210323,-62.597158,-42.245978,-61.188517,-64.887615,1.000000
-56.890915,-51.747097,-36.069309,-68.224602,-61.411853,-64.075956,-48.409133,-56.073142,-64.536019,-42.007010,-60.049431,-73.490815,1.000000
-66.302545,-51.765678,-36.550419,-66.125806,-59.516998,-61.622118,-46.442051,-61.802844,-63.019946,-41.940956,-59.875509,-68.997573,1.000000
-62.248936,-51.529999,-32.258207,-67.283616,-64.230555,-64.334585,-46.629796,-55.201602,-59.758538,-41.777645,-60.766004,-71.045380,1.000000
-64.620700,-51.682316,-31.890357,-66.672885,-60.570981,-63.416625,-47.628915,-57.360873,-68.643300,-42.559336,-63.728028,-70.314649,1.000000
-65.261838,-51.817507,-36.525422,-66.848995,-65.273779,-64.571648,-47.737837,-55.918285,-63.567421,-41.710046,-63.666033,-69.025486,1.000000
-68.404588,-51.381550,-36.522899,-67.519823,-61.859227,-64.254730,-48.092675,-58.100286,-60.161446,-41.556038,-60.779082,-70.650225,1.000000
-60.446560,-52.593655,-31.934609,-64.647601,-59.536411,-63.700529,-47.372473,-59.490667,-59.661690,-41.507032,-58.732783,-64.244005,1.000000
-56.939448,-52.406240,-34.091422,-67.948072,-66.874660,-64.344107,-46.677689,-57.642648,-63.597940,-41.445322,-59.236319,-69.587814,1.000000
-62.589129,-52.206474,-32.626292,-69.376979,-58.216227,-64.305184,-48.350941,-57.941181,-62.981858,-41.145148,-64.396477,-69.597831,1.000000
-62.259637,-50.322248,-32.308652,-67.537768,-57.660606,-61.580794,-49.349247,-55.447610,-65.023225,-41.417023,-65.008479,-67.339783,1.000000
-66.168316,-62.225474,-35.007980,-68.245650,-52.032697,-64.054518,-49.663831,-57.104793,-62.157657,-45.801739,-59.378138,-68.681509,1.000000
-62.032341,-61.850182,-33.129634,-67.170003,-53.901849,-64.855271,-51.600871,-58.304515,-62.671924,-46.389236,-59.288163,-68.082767,1.000000
-59.732533,-52.617664,-33.857636,-68.540365,-68.833322,-64.351337,-48.563979,-56.356587,-62.991160,-41.706921,-60.220336,-66.226806,1.000000
-63.494523,-52.486753,-33.849536,-65.712338,-62.745878,-63.522267,-47.423836,-58.654271,-64.449771,-42.652348,-58.600835,-66.060656,1.000000
-62.362571,-51.945580,-32.931177,-66.901237,-59.478379,-64.831489,-48.947063,-56.694744,-61.358835,-41.022760,-56.823961,-65.580453,1.000000
-62.474630,-52.162161,-33.368773,-65.557998,-66.308800,-64.021399,-48.179472,-60.130179,-62.082661,-42.409687,-61.269803,-69.240681,1.000000
-62.893296,-52.142582,-34.280394,-69.818031,-61.586703,-64.223904,-50.227006,-59.356925,-59.936739,-42.596424,-59.985817,-69.830387,1.000000
-61.340599,-61.481940,-33.521165,-65.866590,-61.142510,-61.697633,-49.384466,-57.009370,-59.629656,-42.571088,-56.560326,-71.405067,1.000000
-63.177453,-59.337256,-32.799120,-62.983876,-62.467402,-64.389669,-48.809281,-55.054646,-62.847816,-42.207617,-61.786959,-70.800586,1.000000
-63.354274,-54.618273,-32.404263,-67.223258,-61.982424,-63.638549,-49.698666,-60.419351,-63.621124,-42.361437,-66.357844,-66.414014,1.000000
-59.013814,-56.090472,-33.579850,-66.839340,-54.232495,-63.815056,-49.351386,-57.038905,-60.227231,-45.597673,-59.146774,-66.795540,1.000000
-65.307637,-55.765585,-32.681616,-67.177235,-57.449586,-64.019635,-50.053947,-59.175460,-60.447140,-42.219493,-61.159610,-69.121422,1.000000
-63.330219,-53.367075,-33.572259,-68.403272,-60.765653,-63.862313,-50.195401,-60.679924,-61.712464,-40.245466,-61.697202,-68.490529,1.000000
-62.187772,-62.923128,-32.582326,-64.522015,-59.577215,-62.092144,-50.818733,-55.993672,-63.133582,-41.783435,-63.717191,-64.707438,1.000000
-56.260518,-57.145872,-33.391503,-66.730362,-58.287742,-64.122065,-48.159326,-57.031777,-65.759405,-40.250213,-60.330140,-67.847355,1.000000
-64.109618,-56.912743,-33.726033,-72.018239,-59.280754,-63.760183,-57.078149,-53.844207,-58.585445,-42.684330,-59.502550,-69.188847,1.000000
-60.918852,-55.596628,-31.210719,-66.167362,-55.537913,-65.514548,-48.189166,-49.587213,-58.544291,-43.342557,-57.008187,-66.356955,1.000000
-68.535389,-61.903150,-37.419085,-70.632242,-65.531558,-65.889349,-50.450528,-67.429387,-65.469680,-45.961845,-64.114407,-73.824941,1.000000
-65.918913,-55.999831,-36.023902,-62.481279,-56.307173,-64.060500,-54.190229,-53.856016,-57.895073,-42.024956,-59.065563,-70.266794,1.000000
-64.606977,-55.556584,-35.916743,-68.249288,-60.961290,-64.645461,-50.934606,-62.244264,-64.462666,-43.350969,-66.371972,-70.966114,1.000000
-67.925839,-56.653480,-36.884143,-67.790794,-55.268643,-64.412739,-54.199483,-53.796523,-59.663783,-42.581164,-63.115796,-69.450337,1.000000
-64.140948,-56.577052,-33.478248,-67.132635,-55.965864,-60.407007,-51.568032,-54.759059,-63.925705,-42.146660,-58.301191,-64.645817,1.000000
-61.641664,-52.807954,-31.625529,-66.692353,-54.212338,-64.128138,-53.354178,-55.317375,-65.133386,-41.182196,-58.344134,-60.720400,1.000000
-68.800946,-53.146328,-40.839734,-69.080096,-53.447085,-64.078376,-47.157480,-58.377806,-67.416610,-36.500286,-61.585221,-71.366867,1.000000
-76.944720,-67.231889,-45.004679,-82.872159,-75.541528,-70.041199,-58.512225,-71.120198,-74.374280,-53.638251,-73.216130,-80.698988,1.000000
-68.016203,-55.703518,-35.450674,-66.774644,-61.947634,-64.163001,-50.073389,-63.530448,-65.770037,-43.877335,-59.543574,-70.057472,1.000000
-65.949794,-56.375601,-36.808138,-69.711638,-59.459777,-64.489062,-50.831472,-63.232571,-62.913095,-42.745403,-53.743770,-66.068709,1.000000
-66.330321,-60.743419,-36.402881,-68.062647,-53.937871,-63.699398,-48.422630,-61.557862,-66.360587,-44.316625,-57.003293,-65.658272,1.000000
-65.855214,-58.340411,-35.051486,-64.566338,-54.829209,-64.845878,-50.221740,-61.022522,-63.287683,-43.708196,-60.505227,-69.237598,1.000000
-65.227889,-61.002554,-36.375515,-66.121901,-54.293197,-65.040834,-48.814321,-59.897580,-62.480855,-43.725040,-56.429184,-69.178570,1.000000
-63.882447,-56.058211,-35.328926,-70.790469,-52.244599,-64.550889,-51.996242,-60.693584,-65.017579,-40.366508,-51.105441,-67.244400,1.000000
-67.959889,-64.783587,-38.917279,-70.829817,-58.220516,-70.871261,-53.545673,-68.487010,-70.688911,-53.438088,-65.319823,-72.035896,1.000000
-72.704356,-63.230592,-43.792864,-72.461692,-65.507488,-70.490142,-53.915007,-67.131092,-69.620570,-49.471566,-72.762837,-76.869780,1.000000
-67.970597,-59.924980,-38.527802,-76.578643,-58.192677,-70.696495,-54.131311,-67.751634,-68.583815,-53.522226,-63.622726,-74.932073,1.000000
-65.873226,-60.337825,-38.981928,-73.103273,-55.703774,-64.768449,-51.486255,-65.944696,-66.611219,-44.569056,-56.116549,-73.045559,1.000000
-67.710971,-63.986442,-38.694600,-77.433701,-58.545345,-70.272424,-57.260534,-66.931883,-68.444604,-51.705288,-58.721990,-73.055480,1.000000
-70.256965,-64.328998,-40.233526,-73.544393,-61.427665,-70.716587,-56.114067,-70.379305,-69.079736,-50.618014,-62.393924,-77.123836,1.000000
-75.565275,-62.642079,-43.937698,-71.610612,-67.597493,-69.850124,-57.832249,-69.340927,-70.872625,-50.121494,-59.542737,-74.786236,1.000000
-67.498199,-59.028185,-35.496157,-71.252789,-55.081647,-64.178807,-50.499358,-61.811635,-64.993691,-45.066099,-57.614160,-66.497502,1.000000
-66.895487,-59.120855,-35.692780,-73.829143,-56.415619,-64.811806,-52.491883,-69.377962,-65.905689,-45.024558,-57.298164,-68.112391,1.000000
-64.814078,-57.173945,-35.019884,-71.887882,-54.372104,-64.515218,-52.606898,-66.187490,-67.746007,-46.847093,-54.302916,-65.951258,1.000000
-66.004341,-57.685358,-37.047922,-65.168276,-59.503705,-64.010847,-50.208644,-62.782455,-65.104560,-43.375663,-58.592550,-68.293650,1.000000
-69.148030,-69.561946,-39.418135,-67.219912,-64.658676,-70.741627,-56.628475,-64.539788,-66.489917,-49.746119,-68.676894,-78.236238,1.000000
-66.690791,-59.226405,-35.383247,-65.402228,-61.209890,-63.856931,-49.243598,-64.356324,-64.284245,-44.560919,-61.813613,-73.605068,1.000000
-63.584195,-56.486683,-36.974830,-70.694863,-61.774065,-63.672074,-52.459998,-62.846960,-63.936978,-45.392153,-52.680329,-76.041959,1.000000
-65.373341,-62.199275,-36.679779,-71.644928,-56.618848,-64.371079,-47.622639,-61.420543,-63.448126,-44.310501,-69.230863,-71.403801,1.000000
-66.708024,-63.965616,-38.884623,-71.926440,-59.102920,-64.269491,-50.311844,-61.414944,-64.239534,-42.849525,-69.888757,-75.778668,1.000000
-66.608062,-59.460076,-39.322841,-71.959751,-56.326252,-63.628164,-48.944953,-60.129736,-63.246537,-44.591106,-63.121865,-71.024377,1.000000
-62.190868,-65.685255,-39.073290,-69.901379,-56.453169,-64.560708,-57.943626,-65.793580,-64.092089,-49.489582,-57.216727,-59.720705,1.000000
-68.732168,-58.040243,-39.665017,-75.092339,-65.243936,-64.637704,-52.560096,-67.688999,-66.907953,-47.742270,-58.910887,-76.532636,1.000000
-61.933976,-52.358950,-33.215764,-67.838163,-53.403540,-64.208044,-50.936037,-63.340896,-63.276888,-48.213523,-55.113290,-71.287931,1.000000
-67.156343,-60.832949,-52.453740,-68.307115,-54.711532,-64.892272,-53.979310,-65.061680,-63.689315,-48.222285,-65.559372,-71.798556,1.000000
-61.219107,-62.122493,-35.498714,-69.344877,-55.507876,-64.297123,-52.862453,-67.301631,-62.709788,-42.630680,-56.630240,-70.931639,1.000000
-59.450097,-57.008002,-32.324910,-69.389818,-53.625648,-64.686416,-52.781724,-61.192941,-61.564882,-46.802995,-61.445291,-68.700062,1.000000
-65.892511,-59.921139,-34.000929,-67.759065,-55.213159,-64.307329,-49.190765,-61.735472,-63.840443,-44.338015,-59.196322,-73.259189,1.000000
-64.584348,-57.731492,-35.410043,-67.336671,-55.251895,-63.740770,-51.354321,-60.681285,-61.808312,-43.477095,-53.552272,-70.280938,1.000000
-63.857131,-58.685763,-35.521223,-67.473748,-61.333383,-63.790766,-49.641111,-63.102148,-62.981436,-43.212930,-52.587171,-75.331944,1.000000
-64.169616,-62.240903,-35.650520,-70.534639,-59.892124,-64.330515,-51.136162,-67.629309,-65.385550,-44.457641,-58.094754,-73.658490,1.000000
-61.854972,-63.340666,-35.559118,-68.671864,-58.970265,-64.613109,-49.834679,-62.350084,-64.635318,-45.301288,-59.102974,-72.703849,1.000000
-68.489631,-66.866702,-37.996209,-77.116942,-62.872056,-70.106086,-54.479892,-67.712406,-67.061867,-51.466192,-71.108152,-77.163984,1.000000
-63.183823,-58.599256,-36.504761,-69.309866,-66.501265,-64.321514,-51.200794,-60.710768,-64.198890,-43.907751,-53.843987,-71.461497,1.000000
-60.455993,-56.521175,-34.216872,-69.252251,-56.368855,-64.483140,-50.175285,-56.252019,-61.944953,-48.268317,-61.169656,-67.422771,1.000000
-57.886676,-55.135248,-31.180358,-70.436806,-54.048642,-64.141830,-49.936673,-57.516240,-62.951907,-47.278627,-63.282879,-70.604369,1.000000
-62.812065,-60.614195,-34.666552,-71.989610,-56.994575,-65.134190,-49.148497,-60.711540,-64.951399,-47.687445,-59.943846,-71.487814,1.000000
-61.577314,-59.994769,-33.013526,-68.753153,-55.491652,-64.258766,-52.318920,-59.695255,-58.466569,-45.702755,-58.120941,-72.325959,1.000000
-69.769776,-71.873974,-40.645549,-74.446874,-62.055363,-69.765602,-52.829289,-72.044816,-71.284047,-51.945302,-71.287244,-82.966930,1.000000
-61.215244,-55.654015,-31.733443,-69.543876,-54.358864,-63.794063,-51.033081,-61.572507,-64.831074,-46.596536,-49.526760,-71.702403,1.000000
-70.030172,-66.218229,-39.991823,-71.664887,-61.783770,-69.728510,-58.575995,-69.297251,-64.117472,-52.049517,-59.982615,-76.443270,1.000000
-68.918612,-62.307681,-39.512901,-75.492325,-62.370543,-70.050021,-55.836898,-65.876353,-72.363156,-49.357490,-67.054839,-71.046291,1.000000
-64.804874,-52.445049,-34.215385,-67.936419,-64.220348,-64.613181,-51.238515,-60.220770,-62.903883,-42.419626,-55.210430,-60.722582,1.000000
-62.638657,-58.471861,-34.667815,-66.686784,-58.244885,-64.435911,-51.039085,-60.551766,-64.495659,-43.966025,-58.886054,-63.020090,1.000000
-63.111422,-57.536485,-35.724909,-69.669936,-58.430188,-65.305186,-49.555742,-58.005787,-65.046137,-43.642191,-60.616581,-62.222713,1.000000
-64.102919,-61.364731,-36.209934,-66.609955,-57.224030,-61.882970,-50.382317,-60.616269,-60.886546,-44.423102,-58.875299,-60.134900,1.000000
-61.176967,-58.781575,-36.326486,-69.284217,-59.192537,-57.387628,-52.003967,-61.069296,-63.386721,-42.703481,-57.635107,-68.251213,1.000000
-67.423778,-60.154484,-38.739476,-76.961757,-66.799504,-63.872476,-43.374392,-65.495380,-72.119548,-39.175521,-65.807267,-73.957767,1.000000
-68.832571,-58.549374,-41.897114,-75.366493,-66.704029,-63.864381,-42.396336,-62.175618,-69.129304,-39.031070,-62.163786,-74.903595,1.000000
-59.743737,-53.290815,-35.992546,-70.624741,-62.163619,-63.949812,-42.892044,-63.012444,-65.023739,-36.513967,-57.929643,-68.038194,1.000000
-66.294692,-51.899605,-40.201683,-70.190229,-66.172752,-63.500341,-45.599420,-64.241781,-64.206169,-37.158960,-60.018727,-71.744174,1.000000
-64.254742,-52.915569,-38.616679,-74.982844,-62.829437,-65.040373,-44.310611,-66.536018,-63.850559,-36.191703,-58.458163,-69.378554,1.000000
-65.319365,-55.327457,-34.278605,-71.110052,-59.974415,-64.167275,-48.111907,-61.884817,-60.485893,-36.177252,-53.779974,-63.836763,1.000000
-62.951474,-58.878587,-36.478849,-68.259955,-58.591788,-63.422313,-43.502916,-64.622740,-59.200824,-37.058805,-56.541692,-64.759718,1.000000
-64.007385,-53.772592,-38.521992,-73.553929,-62.772215,-65.037232,-45.054514,-60.581362,-64.828258,-35.812094,-55.126493,-70.511574,1.000000
-63.779812,-53.243157,-39.254851,-74.417554,-61.764958,-65.105300,-44.368618,-59.786599,-61.807531,-34.948818,-59.374749,-65.507079,1.000000
-67.782229,-57.127307,-38.744360,-69.348499,-58.082640,-63.488124,-42.507201,-61.984452,-62.593844,-35.073983,-63.718292,-65.712812,1.000000
-70.503650,-56.132583,-41.989057,-75.912760,-67.216467,-63.837654,-44.890163,-61.274999,-65.741751,-38.259195,-62.761921,-73.380198,1.000000
-68.401736,-53.176591,-40.291401,-73.056584,-67.470342,-63.797902,-45.141904,-63.371663,-67.418702,-38.966136,-57.426819,-72.771378,1.000000
-63.018799,-51.809639,-39.344705,-72.277376,-65.065278,-64.363531,-45.938180,-61.137866,-64.710683,-39.286584,-59.039994,-71.514398,1.000000
-66.885905,-61.703559,-40.975131,-74.563290,-69.452697,-63.748172,-44.572295,-63.780028,-69.531791,-40.722697,-62.783508,-75.962657,1.000000
-67.630350,-60.232514,-41.205093,-76.923739,-68.063182,-64.024805,-43.589974,-62.645252,-67.060800,-39.584643,-66.410297,-75.308234,1.000000
-62.905476,-59.137817,-40.412148,-71.680455,-57.002438,-64.316870,-43.792741,-59.134863,-60.628764,-38.354398,-65.509367,-71.321231,1.000000
-72.509633,-59.024390,-45.335973,-67.576811,-65.046553,-63.938437,-44.019829,-64.146786,-61.163837,-37.800526,-60.374564,-73.302621,1.000000
-67.745089,-60.958094,-40.866981,-74.523444,-55.949559,-64.353187,-43.340529,-59.647311,-65.216736,-35.609968,-67.651880,-74.411289,1.000000
-70.222048,-59.932318,-42.126545,-78.062074,-55.774326,-64.593748,-44.173007,-60.825508,-63.123912,-48.062305,-62.521106,-72.256736,1.000000
-69.302718,-60.519261,-39.685527,-69.100788,-63.876525,-63.905501,-43.658849,-61.546642,-66.406839,-37.964731,-64.020990,-74.227375,1.000000
-66.762343,-61.101904,-39.179914,-73.211641,-55.463390,-63.728156,-45.849781,-64.219018,-65.212173,-36.996407,-66.124936,-74.724254,1.000000
-70.452453,-63.782763,-39.190901,-73.124987,-66.997478,-64.394114,-43.123334,-64.224136,-68.560874,-44.140664,-66.044747,-78.254101,1.000000
-64.636426,-62.441424,-37.460763,-73.369301,-66.739153,-65.160646,-44.077542,-62.865869,-66.994186,-41.300052,-67.996546,-75.144867,1.000000
-66.970438,-60.415422,-38.920514,-67.652866,-55.695815,-63.803960,-43.973210,-65.638204,-66.141965,-39.943198,-67.883341,-75.438809,1.000000
-65.396893,-58.484569,-37.880563,-66.348490,-51.147017,-64.666596,-44.806181,-59.947941,-64.385333,-34.864381,-61.060542,-72.354235,1.000000
-68.650026,-62.054029,-38.961395,-69.575555,-64.706708,-64.084932,-45.146049,-65.013563,-65.613354,-41.910320,-67.752668,-72.482070,1.000000
-64.865593,-56.763717,-37.219430,-66.518153,-58.803039,-64.128713,-44.275442,-62.437684,-61.820847,-37.036993,-63.474291,-70.746678,1.000000
-63.628106,-54.345719,-34.817880,-64.504453,-50.599397,-64.258048,-44.682790,-63.007492,-62.098288,-36.122994,-61.228140,-69.572436,1.000000
-65.928665,-54.546258,-38.348173,-64.193684,-62.450414,-63.548475,-44.750814,-60.911299,-63.168377,-38.629301,-62.985810,-70.817230,1.000000
-62.921465,-53.870297,-38.721288,-79.222854,-67.683127,-63.755769,-46.135689,-63.044521,-64.967484,-37.506000,-55.052448,-69.337989,1.000000
-63.403790,-54.586013,-36.394787,-73.345189,-58.095796,-63.859608,-45.975525,-61.387397,-64.452183,-37.779243,-55.947759,-71.629333,1.000000
-70.032575,-56.883492,-41.179015,-71.014506,-63.714403,-64.692240,-45.616694,-57.899945,-63.307540,-35.450146,-58.798153,-67.154425,1.000000
-65.416054,-53.660045,-33.932193,-70.276553,-61.576426,-64.258144,-49.681830,-61.071058,-65.522527,-36.603045,-55.692278,-68.874889,1.000000
-68.428873,-70.198787,-40.703336,-77.558464,-62.501468,-70.211538,-50.477790,-67.915490,-72.249008,-43.624334,-63.878997,-71.513126,1.000000
-62.757099,-60.582233,-35.757786,-71.367145,-56.213240,-64.501081,-46.571159,-61.998094,-62.201508,-45.447222,-65.526414,-63.843173,1.000000
-69.018209,-67.780218,-39.485572,-78.840317,-59.169028,-69.576282,-53.678264,-68.601309,-63.869711,-49.051091,-69.580300,-71.111452,1.000000
-56.881133,-54.949298,-33.515342,-68.128592,-54.532734,-63.806027,-51.029150,-63.272317,-65.340299,-39.695276,-59.842188,-60.155441,1.000000
-64.515440,-57.661809,-39.439391,-78.106018,-61.600310,-69.564298,-55.447979,-65.431167,-65.325104,-44.553296,-69.598818,-66.691043,1.000000
-67.268916,-60.153297,-39.271472,-78.272452,-61.318300,-70.894243,-53.123721,-66.649186,-66.468328,-45.359436,-64.653505,-67.809219,1.000000
-61.042498,-58.320384,-35.882038,-74.595857,-58.155633,-64.425844,-46.794907,-58.914683,-64.968457,-35.885326,-57.458874,-67.775398,1.000000
-67.609171,-54.187267,-37.865933,-68.275318,-46.270874,-62.410460,-49.813629,-58.514841,-61.091330,-36.535901,-58.872819,-67.034591,1.000000
-65.752454,-53.382365,-43.390081,-71.945093,-52.989238,-63.759522,-48.336909,-60.332303,-62.522488,-34.391530,-61.310080,-70.171694,1.000000
-74.532673,-60.866251,-46.435181,-79.196962,-56.098079,-69.893518,-55.871627,-69.605809,-70.258271,-44.063167,-62.028097,-74.776546,1.000000
-66.118806,-53.219740,-36.916807,-71.308100,-68.004293,-63.464251,-46.517597,-66.967755,-66.062642,-41.201451,-64.977953,-71.008023,1.000000
-66.074284,-60.538786,-42.072112,-76.236975,-64.537525,-73.193365,-56.177494,-65.850677,-69.383690,-43.376583,-62.767083,-69.560523,1.000000
-73.539339,-60.549812,-44.547638,-80.652686,-72.378247,-70.737706,-53.319899,-70.059069,-71.949813,-45.953624,-64.023060,-77.933076,1.000000
-65.987076,-54.059462,-40.597337,-74.914635,-64.193002,-63.970728,-45.852705,-63.524172,-67.329593,-38.714755,-57.072341,-70.894013,1.000000
-66.412670,-52.101823,-39.438196,-73.041537,-64.560323,-64.053183,-46.220579,-63.896226,-66.290721,-36.780036,-54.602746,-67.868274,1.000000
-70.437554,-58.742864,-40.427466,-71.768612,-60.887671,-64.343767,-44.290571,-66.308321,-60.855945,-40.947374,-65.788414,-70.964777,1.000000
-68.184440,-60.662319,-42.224480,-71.677022,-66.657303,-62.936062,-49.355763,-61.172712,-65.581342,-39.270822,-68.684990,-70.932142,1.000000
-66.858056,-60.248907,-39.330556,-70.677867,-61.368320,-63.561336,-51.011639,-64.786327,-66.674292,-40.082170,-64.756422,-69.148554,1.000000
-68.989838,-58.689075,-41.954072,-67.608215,-72.869535,-63.506671,-50.793994,-64.215125,-67.330211,-39.771432,-72.539315,-74.333578,1.000000
-70.797392,-62.490662,-41.272740,-68.790274,-58.889318,-63.318613,-51.901627,-59.435087,-64.332515,-40.215232,-69.785519,-68.330555,1.000000
-68.156584,-64.068698,-39.431453,-68.718402,-61.533615,-63.991508,-51.327974,-56.416764,-67.510550,-40.413275,-69.698081,-69.288428,1.000000
-65.934670,-60.812922,-39.022043,-67.593503,-62.280795,-63.187043,-55.189309,-61.103074,-62.992919,-40.675633,-69.110392,-71.682248,1.000000
-64.806885,-64.261551,-39.479111,-67.059429,-62.819375,-63.905250,-50.493844,-63.802378,-66.808597,-40.532600,-66.592072,-70.740001,1.000000
-61.841462,-66.566814,-38.918188,-71.097250,-60.624362,-64.045717,-50.083676,-63.298005,-65.732884,-41.465733,-69.351253,-69.481012,1.000000
-61.207757,-60.466257,-39.965557,-70.222030,-58.061104,-63.442759,-50.015821,-66.557976,-67.504291,-39.571190,-68.998207,-73.725926,1.000000
-58.460763,-59.427855,-44.459968,-64.358259,-64.995268,-64.140696,-49.850407,-63.479188,-71.766890,-40.487384,-76.786767,-71.573637,1.000000
-65.789302,-66.542841,-40.450277,-72.359214,-63.462095,-63.806804,-51.500893,-58.247119,-64.613886,-40.187595,-72.985298,-71.469289,1.000000
-69.707952,-64.539256,-39.535755,-72.541056,-63.294456,-63.880214,-53.285436,-66.538390,-68.419704,-40.601723,-68.411651,-66.122436,1.000000
-63.987565,-62.243454,-38.537842,-69.003812,-62.686996,-63.967865,-49.885140,-57.256607,-66.170654,-41.715712,-72.761635,-69.418585,1.000000
-68.569725,-64.615975,-39.021202,-65.872750,-59.717616,-64.045077,-51.001284,-66.361033,-67.327588,-40.771383,-68.051388,-70.565027,1.000000
-65.093563,-60.341164,-39.085472,-67.650326,-66.254273,-64.043676,-52.095299,-60.849143,-69.896436,-39.965358,-76.207173,-70.604620,1.000000
-65.729377,-65.346427,-39.031012,-67.912769,-66.084279,-63.964727,-53.424377,-62.084818,-66.081843,-40.164319,-72.595611,-69.920433,1.000000
-68.188685,-66.316742,-39.408157,-71.494149,-69.138748,-64.221660,-49.605574,-62.231788,-65.603562,-39.419788,-69.422788,-72.606495,1.000000
-64.947475,-64.897110,-37.152829,-71.067963,-66.062418,-63.959446,-52.302885,-58.316541,-65.750298,-39.931394,-73.444947,-73.438227,1.000000
