C,C#,D,D#,E,F,F#,G,G#,A,A#,B,Acorde
-2.0853369949027116,-29.127341081633556,-27.913702508602807,-33.381890852202126,-1.1479954611256864,-25.326845828404828,-37.70072623204947,0.0,-33.34425479278066,-36.570689094921185,-26.202908868004386,-16.86243936210006,0.0
0.0,-34.38411937707046,-26.541292559048202,-29.243978546248695,-3.4983578537148,-25.111143415470817,-24.409306807078252,-0.743776606806871,-33.15442515207828,-35.32981873031458,-33.655091491680224,-26.555618137797886,0.0
-0.3756580565512685,-27.85741001743243,-16.278915041569558,-34.30716488454613,0.0,-22.915274723104226,-17.166618009609632,-2.2700687481056465,-18.619872694770237,-11.065752613437931,-20.597153850896447,-6.132942378511721,0.0
-3.025947336432476,-27.67435576404403,-19.780589850110964,-17.58070486691977,-4.639373051716971,-20.25018756162819,-17.1956097356138,0.0,-23.19214468903896,-17.32982569880173,-27.72642583396864,-21.23822660376024,0.0
-0.5689547837868867,-29.488590061756952,-16.925857099309273,-21.937627988237466,0.0,-21.691839082192722,-14.32537770541948,-1.959435394886878,-17.050479403233084,-8.766404997424727,-24.6099654446122,-2.869674059688243,0.0
0.0,-29.708027882440167,-14.768265849383058,-36.45790380799901,-8.54379893103165,-32.03922160169029,-24.72054032698243,-4.799227410368966,-24.250987354141586,-33.468826379412945,-18.88146847557555,-16.261689541887556,0.0
0.0,-33.43899640125666,-17.402936184096255,-33.59474699287382,-9.11826317370428,-30.495204605386576,-24.066504979198623,-4.796783999264181,-27.045826728108064,-33.70095253100682,-24.400505336985027,-23.77822845760415,0.0
-2.922049723570292,-29.04270609973114,-25.309981810225764,-26.330699315619526,-3.5480406645868676,-22.502743507385592,-21.18781397930198,0.0,-33.36193118028418,-32.617000145464964,-25.388855954946568,-20.68056177056004,0.0
-0.7417351623103562,-27.769884718901125,-18.41909842504119,-25.008674249702455,-1.7596922560138275,-19.88926034920962,-12.572640432989031,0.0,-11.002699746328972,-26.67668996260849,-19.723000344014288,-3.238967303396429,0.0
-2.3339466982613173,-30.528179886582272,-24.22324590193422,-24.478469080592756,-1.7264245701652803,-20.475673986101985,-18.744906245587675,0.0,-19.466192690910383,-14.49111816520588,-31.043520835495663,-23.135897648218524,0.0
0.0,-31.702011943272556,-14.673583822346911,-31.572232085911025,-6.679065424106632,-20.12029938341266,-20.73839568165357,-3.611623523498349,-24.713069323338402,-30.911028666752927,-19.8115049690463,-7.788509831947418,0.0
-6.488056192237775,-39.49998290525061,-20.679493834011417,-29.49894464873588,0.0,-24.326643810415042,-25.001849481583616,-10.05063469047776,-17.726080170352752,-35.511977932810616,-34.993610913898074,-25.466161245600553,0.0
0.0,-6.379122090794275,-34.21109895614284,-30.438188536016064,-6.617106008593458,-33.423754083417826,-38.907110921696365,-29.038523080207014,-24.772970580373194,-32.88197638276718,-29.400734548413116,-22.354237529585667,0.0
